Plant,Posting Date,Pounds,Material Number,Description
1596,2/25/23,86360,10060570145,Hydrolyzed Chicken Feather Meal
1596,2/25/23,138100,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,2/25/23,287774,10098560142,Chicken Fat with BHA 1000
1596,2/25/23,707098,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,2/25/23,97140,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,2/25/23,274120,10156171991,Chicken Fat
1596,2/26/23,34060,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,2/26/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,2/26/23,135340,10098560142,Chicken Fat with BHA 1000
1596,2/26/23,49000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,2/27/23,87642,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,2/27/23,151000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,2/27/23,600,10098766000,Dried Chicken Cartilage Mix
1596,2/28/23,140140,10060570145,Hydrolyzed Chicken Feather Meal
1596,2/28/23,218406,10098560142,Chicken Fat with BHA 1000
1596,2/28/23,399800,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,2/28/23,149260,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,2/28/23,650,10098766000,Dried Chicken Cartilage Mix
1596,3/1/23,99500,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/1/23,276000,10098560142,Chicken Fat with BHA 1000
1596,3/1/23,250540,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/1/23,199800,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/1/23,650,10098766000,Dried Chicken Cartilage Mix
1596,3/1/23,45080,10156171991,Chicken Fat
1596,3/2/23,100200,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/2/23,184020,10098560142,Chicken Fat with BHA 1000
1596,3/2/23,246080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/2/23,197460,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/2/23,600,10098766000,Dried Chicken Cartilage Mix
1596,3/2/23,46220,10156171991,Chicken Fat
1596,3/3/23,40540,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/3/23,45300,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/3/23,91860,10098560142,Chicken Fat with BHA 1000
1596,3/3/23,201520,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/3/23,50040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/3/23,500,10098766000,Dried Chicken Cartilage Mix
1596,3/3/23,137080,10156171991,Chicken Fat
1596,3/4/23,183880,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/4/23,45060,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/4/23,583464,10098560142,Chicken Fat with BHA 1000
1596,3/4/23,472680,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/4/23,147520,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/5/23,45980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/5/23,246640,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/5/23,48200,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/6/23,46000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/6/23,50400,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/6/23,98340,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/6/23,198040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/6/23,250,10098766000,Dried Chicken Cartilage Mix
1596,3/6/23,46000,10156171991,Chicken Fat
1596,3/7/23,100000,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/7/23,45780,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/7/23,197496,10098560142,Chicken Fat with BHA 1000
1596,3/7/23,128540,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/7/23,50840,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/7/23,600,10098766000,Dried Chicken Cartilage Mix
1596,3/8/23,43080,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/8/23,46400,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/8/23,45920,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/8/23,46000,10098560142,Chicken Fat with BHA 1000
1596,3/8/23,249640,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/8/23,99040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/8/23,600,10098766000,Dried Chicken Cartilage Mix
1596,3/8/23,90980,10156171991,Chicken Fat
1596,3/9/23,45800,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/9/23,98060,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/9/23,275980,10098560142,Chicken Fat with BHA 1000
1596,3/9/23,248100,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/9/23,250040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/9/23,550,10098766000,Dried Chicken Cartilage Mix
1596,3/10/23,45060,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/10/23,100200,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/10/23,46040,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/10/23,184120,10098560142,Chicken Fat with BHA 1000
1596,3/10/23,247920,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/10/23,150100,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/10/23,600,10098766000,Dried Chicken Cartilage Mix
1596,3/11/23,159750,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/11/23,524839,10098560142,Chicken Fat with BHA 1000
1596,3/11/23,550384,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/12/23,92000,10098560142,Chicken Fat with BHA 1000
1596,3/12/23,100100,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/13/23,46000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/13/23,30630,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/13/23,45980,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/13/23,91960,10098560142,Chicken Fat with BHA 1000
1596,3/13/23,50000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/13/23,97560,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/13/23,450,10098766000,Dried Chicken Cartilage Mix
1596,3/14/23,43880,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/14/23,142280,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/14/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/14/23,294816,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/14/23,150140,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/14/23,950,10098766000,Dried Chicken Cartilage Mix
1596,3/14/23,46020,10156171991,Chicken Fat
1596,3/15/23,43220,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/15/23,92000,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/15/23,55781,10098560142,Chicken Fat with BHA 1000
1596,3/15/23,248060,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/15/23,150460,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/15/23,1000,10098766000,Dried Chicken Cartilage Mix
1596,3/15/23,45940,10156171991,Chicken Fat
1596,3/16/23,88980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/16/23,99720,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/16/23,45980,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/16/23,229860,10098560142,Chicken Fat with BHA 1000
1596,3/16/23,247720,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/16/23,196980,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/16/23,1000,10098766000,Dried Chicken Cartilage Mix
1596,3/16/23,182180,10156171991,Chicken Fat
1596,3/17/23,45960,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/17/23,82720,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/17/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/17/23,137080,10098560142,Chicken Fat with BHA 1000
1596,3/17/23,50240,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/17/23,201600,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/17/23,800,10098766000,Dried Chicken Cartilage Mix
1596,3/17/23,46020,10156171991,Chicken Fat
1596,3/18/23,143640,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/18/23,44880,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,3/18/23,390633,10098560142,Chicken Fat with BHA 1000
1596,3/18/23,556098,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/18/23,50000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,3/19/23,45980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/19/23,44960,10060570145,Hydrolyzed Chicken Feather Meal
1596,3/19/23,92000,10098560142,Chicken Fat with BHA 1000
1596,3/19/23,98700,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,3/20/23,46020,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,3/20/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
